family,height,width,pixels,mean,std,min,max,entropy
Fakerean,285,384,109440,117.99862938596492,80.394724405913,0,255,7.592528027524022
Wintrim.BX,816,512,417792,122.8791862936581,75.6341867718568,0,255,7.900571309542529
Dialplatform.B,216,64,13824,94.31510416666667,82.47533889191587,0,255,6.7632375677489245
Rbot!gen,465,512,238080,97.71609963037635,81.33851015199045,0,255,6.525662684637729
Dialplatform.B,216,64,13824,92.28616898148148,82.68212829839908,0,255,6.65589338078737
Alueron.gen!J,277,384,106368,107.68608980144404,82.67139978709614,0,255,7.334701808170806
Malex.gen!J,386,256,98816,122.26917705634715,75.84891920630642,0,255,7.9163912907081775
C2LOP.gen!g,708,768,543744,112.97488156191149,81.60345752961226,0,255,7.547653540318193
Allaple.A,269,256,68864,122.9187093401487,76.77097308953994,0,255,7.884708151161989
Allaple.A,290,256,74240,122.20719288793103,76.44629084975135,0,255,7.895475413124147
Malex.gen!J,258,256,66048,120.1831546753876,76.91996043929124,0,255,7.836530873408488
Lolyda.AA2,240,128,30720,99.42688802083333,93.81126744389594,0,255,5.881133128099369
C2LOP.gen!g,765,768,587520,111.61496629901961,81.42113760337051,0,255,7.474397378041897
Lolyda.AA3,480,512,245760,181.5064900716146,62.11443472735433,0,255,1.4233141825407352
Fakerean,285,384,109440,117.99862938596492,80.394724405913,0,255,7.592528027524022
Malex.gen!J,365,256,93440,122.41668450342466,75.79037190112997,0,255,7.908352717786888
Allaple.A,286,256,73216,123.8480523382867,76.21041516104681,0,255,7.905433194566264
Allaple.A,264,256,67584,122.83247514204545,76.46712222453941,0,255,7.874304708952472
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Lolyda.AA1,464,64,29696,95.68123653017241,91.3159972174889,0,255,5.855158320355745
Allaple.A,265,256,67840,123.22429245283018,76.0014181035108,0,255,7.887717974889032
Allaple.A,264,256,67584,122.2620146780303,76.69297577486695,0,255,7.896742242849411
Obfuscator.AD,424,384,162816,117.4500786163522,79.76100122691193,0,255,7.698470955321134
Allaple.A,248,256,63488,123.5226814516129,76.54001720365383,0,255,7.875848524489733
Fakerean,273,384,104832,116.24429563492063,80.57810485981317,0,255,7.65402414391133
Rbot!gen,563,512,288256,96.12482654307283,80.15458434156827,0,255,6.523350205102876
Allaple.A,264,256,67584,123.05143229166667,76.577597384901,0,255,7.870679716695934
Allaple.A,264,256,67584,122.44232362689394,76.76316826315683,0,255,7.878758843841748
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
VB.AT,894,768,686592,84.7799683072334,89.36899586518187,0,255,5.7063421990611936
Skintrim.N,521,384,200064,104.69746181222008,82.9630783975308,0,255,7.236059528362696
Lolyda.AT,425,64,27200,103.99191176470588,75.67062970060664,0,255,7.486947139143461
VB.AT,792,512,405504,79.83453924005681,91.63240755579145,0,255,5.117858431397371
Fakerean,285,384,109440,118.28071089181286,81.07243751736054,0,255,7.579276932130401
Adialer.C,410,512,209920,93.81496760670731,75.22591517862446,0,255,6.5199200421303996
Allaple.A,269,256,68864,122.44566101301115,76.32789235809146,0,255,7.884647085898035
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
VB.AT,937,512,479744,83.71653215048026,89.41069068456936,0,255,5.522448719056025
Allaple.A,366,256,93696,126.53282957650273,76.38787050529463,0,255,7.930534079227498
Allaple.A,264,256,67584,123.28705018939394,76.02898872362105,0,255,7.89111150555917
Instantaccess,445,384,170880,121.53473782771536,78.10544121448609,0,255,7.838068130155344
Allaple.A,340,256,87040,124.59877068014706,75.99469877902345,0,255,7.927833720490355
Allaple.A,248,256,63488,122.69044543850806,76.02656081452686,0,255,7.869992552590213
Allaple.A,254,256,65024,124.03291092519684,76.85032187943891,0,255,7.886637146756526
Allaple.A,306,256,78336,123.95981413398692,76.56503843121627,0,255,7.906532161303552
Allaple.A,342,256,87552,125.23225054824562,75.61997012607523,0,255,7.923688956407631
Malex.gen!J,334,256,85504,122.04154191616766,76.04386682339891,0,255,7.902568906579781
Allaple.A,254,256,65024,123.4658280019685,76.38762408935544,0,255,7.881528768093887
Swizzor.gen!I,621,512,317952,104.44627805454911,84.47391750386244,0,255,7.0859706131183415
Instantaccess,445,384,170880,121.48429892322098,78.13689077577506,0,255,7.837782708525006
Allaple.L,286,128,36608,118.61956402972028,77.20807914638381,0,255,7.699688903163655
Allaple.L,452,128,57856,123.06282840154867,76.49603813644961,0,255,7.859396535025516
Lolyda.AT,362,64,23168,103.87461153314918,76.3499584669955,0,255,7.54244072536255
Allaple.L,454,128,58112,123.84316492290749,77.39703292518409,0,255,7.859664409173588
Allaple.A,248,256,63488,124.40925844254032,77.13641352940535,0,255,7.877165739053325
VB.AT,786,768,603648,86.25926367684478,89.74968230426039,0,255,5.7114722776264895
Allaple.A,254,256,65024,123.61646468996064,76.85715015995744,0,255,7.878761630480094
Dontovo.A,244,128,31232,49.65612192622951,74.76809577912196,0,255,4.325572847196638
VB.AT,879,768,675072,82.5401246089306,88.28762101437394,0,255,5.582582583234458
Allaple.L,452,128,57856,122.07051991150442,77.58475421548098,0,255,7.841840872077516
Lolyda.AA1,456,64,29184,95.77275219298245,91.24211297561219,0,255,5.9245915665851205
C2LOP.gen!g,670,768,514560,113.47804337686567,80.75923264473022,0,255,7.582163922857802
Allaple.L,452,128,57856,123.85389587942478,77.42074187963618,0,255,7.860299063058796
Swizzor.gen!E,644,512,329728,102.9009425951087,83.73650948802943,0,255,7.148097797593448
Allaple.A,304,256,77824,123.81352796052632,75.73052442265146,0,255,7.917365194380965
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Allaple.A,365,256,93440,125.07003424657535,75.5487946525802,0,255,7.936512618859219
Allaple.A,265,256,67840,123.02928950471698,76.23762241033343,0,255,7.8860200310152795
Dialplatform.B,216,64,13824,94.31503182870371,82.31917219487622,0,255,6.756973921181083
Instantaccess,445,384,170880,121.59097027153558,78.18815686377486,0,255,7.837963441941373
Dialplatform.B,216,64,13824,94.44943576388889,82.44687045538876,0,255,6.761082075199886
Instantaccess,445,384,170880,121.46602879213484,78.12600309457675,0,255,7.837810983148214
C2LOP.gen!g,962,512,492544,112.6322013870842,81.41174875367085,0,255,7.480655764850898
Allaple.L,452,128,57856,124.35076742256638,77.54701501841416,0,255,7.85852471782473
Allaple.L,448,128,57344,120.63316127232143,75.96685288219827,0,255,7.844642475232037
Allaple.A,265,256,67840,124.21805719339622,76.88566800499662,0,255,7.885396695861642
Allaple.A,269,256,68864,123.13484549256506,76.67927734333271,0,255,7.884951913707422
Allaple.A,264,256,67584,124.63288648200758,76.5433288600786,0,255,7.894258945244253
Allaple.A,365,256,93440,125.71666309931507,76.18268626950865,0,255,7.933399640342669
Allaple.A,248,256,63488,122.91557459677419,75.80348895083547,0,255,7.8748446304041675
Allaple.A,248,256,63488,123.92299332157258,76.63948940478738,0,255,7.880517875618114
Lolyda.AA1,464,64,29696,95.7919921875,92.01520759418648,0,255,5.806129877216854
Allaple.L,338,128,43264,119.55690643491124,77.36468997308164,0,255,7.772138883089877
Dontovo.A,320,128,40960,37.939208984375,68.12728576841418,0,255,3.348268410387369
Allaple.L,452,128,57856,120.76747441924779,76.7483236681053,0,255,7.838005613220453
Allaple.L,452,128,57856,123.41468473451327,77.52033468638759,0,255,7.854259118607154
Allaple.L,452,128,57856,122.34031042588495,76.4098544501552,0,255,7.853378287936417
Malex.gen!J,309,256,79104,121.15458131067962,76.04554212037772,0,255,7.882743404395792
Skintrim.N,522,384,200448,104.75169121168582,82.97422973767303,0,255,7.236987929036777
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Allaple.L,452,128,57856,122.24688882743362,76.9729223630075,0,255,7.830683850894329
VB.AT,699,768,536832,83.03114009597043,89.82502724906358,0,255,5.485004127158664
Allaple.L,452,128,57856,123.83965362278761,77.59602037978081,0,255,7.859020271169877
Allaple.A,306,256,78336,124.47243923611111,76.15603695083045,0,255,7.915565601138495
Allaple.L,470,128,60160,124.83133311170212,77.22226955469257,0,255,7.868793931552789
Allaple.A,248,256,63488,124.63235572076613,76.92026555224899,0,255,7.8852556290244
Allaple.L,452,128,57856,121.94548534292035,77.16567196787658,0,255,7.841998178084941
Allaple.A,254,256,65024,124.53637118602362,76.63691506358799,0,255,7.884620308700219
Dialplatform.B,216,64,13824,94.29528356481481,82.63783670511671,0,255,6.739539307733167
Swizzor.gen!E,634,512,324608,107.76820965595427,84.00406537045579,0,255,7.204884874828732
Instantaccess,467,384,179328,119.38789815310493,78.92308117045279,0,255,7.77728321999815
Dialplatform.B,216,64,13824,94.37369791666667,82.51567326068046,0,255,6.754786654882073
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Dialplatform.B,216,64,13824,94.3125,82.76316664720015,0,255,6.741944067227467
Allaple.L,452,128,57856,124.57257674225664,77.70162975709401,0,255,7.859997154041977
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Allaple.A,248,256,63488,123.58023563508064,76.79480939159134,0,255,7.876002586337898
Allaple.A,264,256,67584,124.51805160984848,76.43958574170105,0,255,7.888707008041641
Fakerean,277,384,106368,122.45867178098676,79.81613751945557,0,255,7.673127664145615
VB.AT,734,768,563712,82.88435229336966,89.17434729154675,0,255,5.528624145103637
Swizzor.gen!I,524,512,268288,102.68540896350191,83.75250449325777,0,255,7.095694201946772
Alueron.gen!J,352,384,135168,107.85535037878788,82.205599702302,0,255,7.366503383321277
Allaple.A,264,256,67584,122.71826171875,76.35459406997767,0,255,7.874834641376747
Adialer.C,409,512,209408,92.21250859566015,74.56597174785702,0,255,6.4986847738596145
Allaple.A,302,256,77312,125.14380691225166,76.32324381195596,0,255,7.915192364295853
Allaple.A,254,256,65024,123.92956446850394,76.91689685215745,0,255,7.882991290813705
Allaple.A,264,256,67584,123.24103338068181,77.32939409604649,0,255,7.872092760770076
Allaple.A,254,256,65024,124.52499077263779,77.34235373053623,0,255,7.883280571113682
Allaple.A,248,256,63488,123.65930569556451,76.3184627846783,0,255,7.883451888652262
Allaple.L,452,128,57856,122.49363938053098,76.48328637174087,0,255,7.854707979228737
Allaple.A,264,256,67584,124.25316642992425,76.58646176541585,0,255,7.900965522714561
Fakerean,278,384,106752,118.79894521882494,81.08408071406711,0,255,7.657484984459119
Allaple.A,365,256,93440,125.99517337328767,77.3208243366841,0,255,7.916685291239531
Instantaccess,467,384,179328,119.32285532655246,78.88140797952632,0,255,7.777581786380839
C2LOP.P,640,512,327680,105.24229125976562,82.79164760917568,0,255,7.185082251724315
Lolyda.AA2,288,128,36864,75.12982855902777,90.5165749622463,0,255,4.862424708732414
C2LOP.P,696,768,534528,116.04240563637453,79.45460211751241,0,255,7.690697668655912
Adialer.C,410,512,209920,92.10724561737806,74.56795344337094,0,255,6.498969590016767
Alueron.gen!J,352,384,135168,111.92071348248106,80.77734971344479,0,255,7.546972776989094
C2LOP.gen!g,841,768,645888,112.97471543053904,81.70791101357408,0,255,7.574447755205937
Allaple.A,269,256,68864,122.74156308085502,76.52318547148712,0,255,7.883768501594999
Swizzor.gen!E,692,512,354304,102.69868813222543,83.15182147249101,0,255,7.09902039188822
Allaple.A,334,256,85504,122.36794769835329,76.0201266639172,0,255,7.899678097690948
C2LOP.gen!g,678,768,520704,113.44342275073747,81.0440030454939,0,255,7.558523349415928
Fakerean,273,384,104832,123.7997081043956,81.38429925628638,0,255,7.659536201943935
Allaple.A,264,256,67584,124.33626302083333,76.35407565997478,0,255,7.8939365516563065
Allaple.A,264,256,67584,122.47824928977273,76.50135390967054,0,255,7.863884879249079
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Allaple.A,365,256,93440,127.43031892123288,77.26400078067601,0,255,7.9344956758311955
Allaple.L,448,128,57344,121.70549665178571,76.50168120401854,0,255,7.849710433758145
Allaple.A,365,256,93440,127.06508989726028,77.02326470692796,0,255,7.92857792239503
Allaple.L,452,128,57856,122.63744469026548,76.81893809829734,0,255,7.84695053749405
Dialplatform.B,216,64,13824,93.44552951388889,82.61943383141492,0,255,6.708747508461554
Instantaccess,445,384,170880,121.52381788389513,78.13900013363644,0,255,7.837700175491252
Allaple.A,264,256,67584,124.04085286458333,76.56306568719212,0,255,7.891605646432868
Allaple.A,264,256,67584,123.01873224431819,76.37773007229897,0,255,7.880283747463434
Allaple.A,264,256,67584,122.89034386837122,76.94803540683311,0,255,7.860476181646028
Allaple.A,266,256,68096,121.65351856203007,76.73926341076925,0,255,7.8928870035780605
VB.AT,702,768,539136,78.26203777896487,88.36800739334673,0,255,5.252631986515386
Allaple.A,248,256,63488,123.65073714717742,77.17898010368314,0,255,7.882449995154721
Lolyda.AT,362,64,23168,104.19419026243094,76.16096755571841,0,255,7.552404250951164
Instantaccess,445,384,170880,121.41477059925094,78.10027626465809,0,255,7.837905851342731
Fakerean,288,384,110592,114.19976128472223,81.35298899649648,0,255,7.545628342376077
Lolyda.AA1,416,64,26624,93.56723257211539,91.41318507010382,0,255,5.814994185162794
VB.AT,882,768,677376,84.06372088766062,91.22421358260941,0,255,5.523366887860231
Lolyda.AT,402,64,25728,103.75139925373135,75.04940276663868,0,255,7.546460760080647
VB.AT,1014,768,778752,89.70479433760684,90.21591594556074,0,255,5.824914086257647
Malex.gen!J,390,256,99840,122.8988782051282,75.62210718894777,0,255,7.922854690174553
Allaple.A,340,256,87040,125.37545955882354,76.51427307479177,0,255,7.926291878107729
Alueron.gen!J,368,256,94208,104.29640794836956,82.60504336009876,0,255,7.226702064167268
Fakerean,285,384,109440,118.28071089181286,81.07243751736054,0,255,7.579276932130401
Rbot!gen,446,512,228352,97.64757917600897,81.17621926541352,0,255,6.536440333179763
Allaple.L,452,128,57856,123.22457480641593,76.73059602498802,0,255,7.855029594148165
Instantaccess,467,384,179328,119.29027257316203,78.93792659901767,0,255,7.7770914799092195
Malex.gen!J,294,256,75264,121.03883662840136,76.10305986753646,0,255,7.87234293176512
Adialer.C,410,512,209920,92.18665682164634,74.54361092420767,0,255,6.5035135502335635
VB.AT,730,768,560640,83.07416702340183,89.88127948104915,0,255,5.50079891603978
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Allaple.L,452,128,57856,123.4974592090708,76.43437351447984,0,255,7.856466963948826
Fakerean,285,384,109440,115.5235745614035,82.26426387951038,0,255,7.524864371974212
Allaple.L,452,128,57856,123.72507605088495,76.67262703000871,0,255,7.861204439391936
VB.AT,670,768,514560,82.08571595149253,90.68386248251146,0,255,5.417957893795648
Lolyda.AA1,456,64,29184,99.77258086622807,92.13322399020487,0,255,5.878600757615173
Allaple.A,248,256,63488,123.69937626008064,76.30229052709697,0,255,7.877892162465336
Rbot!gen,479,512,245248,97.90076575548017,81.53489022127812,0,255,6.528773851970913
Instantaccess,445,384,170880,121.49250936329588,78.15167403858143,0,255,7.837954912393528
Dontovo.A,244,128,31232,49.665727459016395,74.77326986534726,0,255,4.325468840779942
Allaple.A,370,256,94720,124.65902660472973,75.72025443580318,0,255,7.922923109093306
Allaple.L,452,128,57856,120.68371474004425,77.02038146459554,0,255,7.865108461393696
Lolyda.AT,337,64,21568,102.91584755192878,75.88386161498947,0,255,7.4962172339885615
Allaple.L,452,128,57856,123.30062569137168,76.36666554249798,0,255,7.858975002494898
VB.AT,845,512,432640,82.49114506286982,90.9075466905565,0,255,5.36926704845383
Swizzor.gen!I,480,512,245760,98.57907307942709,81.50003837781999,0,255,6.920587931936388
Allaple.L,442,128,56576,123.00022977941177,76.63206900197197,0,255,7.852405807354674
Allaple.A,264,256,67584,123.51516631155303,77.2411669008598,0,255,7.874687342394951
Obfuscator.AD,424,384,162816,117.42804761202831,79.78093113344659,0,255,7.6988627362018995
Allaple.L,452,128,57856,122.900390625,76.4708041912253,0,255,7.843027949860753
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Fakerean,280,384,107520,118.35230654761905,81.22399014934584,0,255,7.594054726788457
Allaple.L,452,128,57856,122.12389380530973,76.17670520812008,0,255,7.856149751706813
Allaple.A,264,256,67584,123.91714015151516,76.36762536783023,0,255,7.894479243649626
Wintrim.BX,837,512,428544,122.78125233348267,75.81264021563167,0,255,7.8934933779439085
Instantaccess,467,384,179328,119.30470980549607,78.92292234753823,0,255,7.77744488993927
Allaple.A,246,256,62976,122.59032012195122,76.73740580872678,0,255,7.86378237363074
Allaple.A,365,256,93440,125.59188784246575,76.16182985141697,0,255,7.940712810137322
Instantaccess,445,384,170880,121.51546699438202,78.14915870366384,0,255,7.837925495739902
Allaple.A,248,256,63488,124.08144846270162,77.29556944965286,0,255,7.87721680687198
Dialplatform.B,216,64,13824,94.45703125,82.5255013181192,0,255,6.753279064014145
C2LOP.P,976,512,499712,113.5538330078125,80.49243908927612,0,255,7.60232653855158
Alueron.gen!J,368,256,94208,104.6126019021739,82.83357117073501,0,255,7.228841834522493
Lolyda.AA1,456,64,29184,97.03954221491227,91.25818508416778,0,255,5.971774540656361
Allaple.A,248,256,63488,123.38221396169355,76.52606555687089,0,255,7.883470087874973
Allaple.L,452,128,57856,123.24578263274336,76.78591983547048,0,255,7.856344863793442
Allaple.L,448,128,57344,122.99881417410714,77.45617864805232,0,255,7.842251505704187
Allaple.L,464,128,59392,124.32253502155173,77.37929407049003,0,255,7.865873569933085
Allaple.A,248,256,63488,121.71889175907258,77.25047386035781,0,255,7.8801699566117325
Lolyda.AT,369,64,23616,104.94419037940379,77.18185651689554,0,255,7.546256986486907
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
C2LOP.gen!g,701,768,538368,111.44304639205896,80.80202291289216,0,255,7.4993142404235105
Allaple.A,306,256,78336,123.47612847222223,75.83460218990068,0,255,7.9074160992976985
Allaple.L,452,128,57856,120.866703539823,76.12472890208895,0,255,7.847421025347517
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Allaple.A,334,256,85504,122.75104088697604,75.97587244549946,0,255,7.9009702838172124
Allaple.A,248,256,63488,123.71192981350806,75.75571282432956,0,255,7.872259409984464
Allaple.L,448,128,57344,122.6005859375,77.08647074212098,0,255,7.844613420762052
Allaple.A,306,256,78336,124.34943065767973,76.09689909524809,0,255,7.913060908524594
Allaple.A,334,256,85504,124.15622660928143,76.26223498127607,0,255,7.920221983671512
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Allaple.L,452,128,57856,122.28353152654867,77.10604903948618,0,255,7.8417794484103185
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Allaple.L,464,128,59392,121.64810075431035,77.08427536304869,0,255,7.864972256036648
Allaple.A,366,256,93696,127.02969176912568,76.5402083220548,0,255,7.934740414908402
Wintrim.BX,837,512,428544,122.79723668981481,75.80887302767384,0,255,7.893590166901511
Allaple.L,452,128,57856,121.44538163716814,76.2048948774523,0,255,7.836001600121665
Allaple.L,448,128,57344,122.17499651227679,75.99701184701233,0,255,7.837496075030749
Malex.gen!J,294,384,112896,123.0055714994331,75.69219746828605,0,255,7.934935699614285
C2LOP.gen!g,675,768,518400,112.9349537037037,80.22322755697598,0,255,7.563085662370703
Allaple.L,448,128,57344,122.76395089285714,76.7329933451392,0,255,7.843703841828322
Allaple.A,246,256,62976,121.68248221544715,76.02899454298114,0,255,7.860265956657825
Allaple.A,334,256,85504,123.63346744011976,76.75749204488297,0,255,7.904355731250248
Lolyda.AT,378,64,24192,103.40232308201058,75.86395770673111,0,255,7.537047670604138
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Allaple.A,306,256,78336,124.48842167075163,76.78530734423629,0,255,7.902106942070997
Allaple.L,452,128,57856,123.51626451880531,76.80283511789682,0,255,7.859516301365774
Dontovo.A,320,128,40960,37.9391845703125,68.12734111315056,0,255,3.3483294463153523
Allaple.L,448,128,57344,121.05892508370536,76.19303528112823,0,255,7.8440933157136525
Allaple.A,370,256,94720,122.8668285472973,75.87494407691511,0,255,7.910771772492379
Obfuscator.AD,424,384,162816,117.52111586084905,79.80939904963363,0,255,7.6986183834248205
Alueron.gen!J,368,256,94208,105.51432999320652,82.06080605319244,0,255,7.285910856133574
Allaple.L,448,128,57344,123.37057059151786,77.07729980577712,0,255,7.839512380289042
Adialer.C,410,512,209920,93.81833555640245,75.22758683495115,0,255,6.520079074902025
Allaple.A,306,256,78336,123.9439338235294,76.01874786879706,0,255,7.9046131050700605
Dontovo.A,244,128,31232,49.66028432377049,74.77081050796173,0,255,4.325427861325656
C2LOP.P,552,512,282624,99.19933905117753,82.92495700476178,0,255,7.116265072431194
Allaple.A,365,256,93440,124.87492508561644,75.40782067092053,0,255,7.935097658411522
Allaple.A,248,256,63488,124.12729964717742,76.45007495830514,0,255,7.884614539065294
Fakerean,282,384,108288,118.60118388002364,81.07671631996365,0,255,7.588352607298027
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Allaple.A,264,256,67584,122.40571732954545,76.74074964138917,0,255,7.8605704067124424
Allaple.A,306,256,78336,122.59017565359477,75.5500323032022,0,255,7.9065522937069215
Instantaccess,445,384,170880,121.54193586142323,78.12778951902354,0,255,7.837559962584658
Alueron.gen!J,368,256,94208,104.41804305366848,82.7716495334173,0,255,7.236777091617029
Lolyda.AA2,288,128,36864,71.79698350694444,89.22487188092863,0,255,4.820004203813447
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Allaple.A,264,256,67584,124.47228633996212,76.45036373826169,0,255,7.889801415734624
Lolyda.AA2,240,128,30720,97.22822265625,91.35056154949874,0,255,5.911280376136208
Allaple.L,452,128,57856,122.54009955752213,76.33563224442447,0,255,7.865212468212179
Allaple.A,252,256,64512,123.87684461805556,77.16338552875219,0,255,7.8684566554459
Allaple.L,452,128,57856,123.51460522676992,77.05497042728771,0,255,7.854842502033691
Adialer.C,410,512,209920,93.57604801829268,75.16290773999248,0,255,6.524607887283078
Allaple.A,248,256,63488,121.55114352318549,76.96689080217118,0,255,7.8794195640917275
Lolyda.AA1,456,64,29184,97.14103618421052,91.32161736379553,0,255,5.972103672185541
Allaple.A,306,256,78336,121.95463133169935,75.96981889448209,0,255,7.906574224201265
Allaple.A,264,256,67584,122.62281013257575,76.5441819339425,0,255,7.86705424631641
Allaple.L,452,128,57856,122.75140002765487,76.55062299363831,0,255,7.8542984552133515
Allaple.A,248,256,63488,123.61041456653226,76.45452866430318,0,255,7.879543909042349
Agent.FYI,258,64,16512,78.15188953488372,83.50282463028337,0,255,5.977398711385396
Allaple.A,306,256,78336,123.47294985702614,76.25463518209118,0,255,7.905716888759807
Allaple.L,452,128,57856,123.08643874446902,76.90733575993843,0,255,7.84728913299256
Allaple.A,264,256,67584,123.27994791666667,76.1563610741231,0,255,7.884799453894424
Allaple.A,362,256,92672,123.49284573549724,75.21298324428919,0,255,7.892984531010736
C2LOP.gen!g,965,512,494080,109.8744049546632,81.21691148592174,0,255,7.44014969862603
Instantaccess,467,384,179328,119.30352761420414,78.96155911376928,0,255,7.777517175321026
Allaple.L,466,128,59648,123.73434146995709,77.69965503841271,0,255,7.845632670981893
Swizzor.gen!E,703,512,359936,103.65718905583215,83.00572161246386,0,255,7.07833880451474
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Dialplatform.B,216,64,13824,94.36241319444444,82.52121040734411,0,255,6.764210806986228
VB.AT,1081,768,830208,71.15624759096515,86.79718779450515,0,255,4.9833859292225515
Allaple.L,452,128,57856,121.56604327986726,76.62503018672844,0,255,7.832636279111051
Agent.FYI,257,64,16448,79.9545233463035,84.4901552352664,0,255,5.921497195852497
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Allaple.A,327,256,83712,125.10942278287462,76.15102879687696,0,255,7.916993269092465
Allaple.L,452,128,57856,123.747562914823,77.73685595291279,0,255,7.860964248281981
Instantaccess,445,384,170880,121.47271184456929,78.15450000176007,0,255,7.837788912359003
Allaple.L,452,128,57856,122.54203539823008,76.39992557003674,0,255,7.854041261281262
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
VB.AT,912,768,700416,67.21631430464181,85.89541930766373,0,255,4.670005280977376
Alueron.gen!J,312,256,79872,117.77943459535257,78.13079251757215,0,255,7.7841158789630365
Allaple.A,365,256,93440,124.89265839041096,75.67470752353128,0,255,7.938227858720968
Rbot!gen,450,512,230400,98.53102864583333,81.62321234898552,0,255,6.569809936633914
VB.AT,966,768,741888,82.5008667076432,88.67646108636504,0,255,5.64351771342602
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Allaple.L,452,128,57856,123.55356402101769,77.27337467176746,0,255,7.860210413582346
C2LOP.gen!g,686,768,526848,112.55110392371235,80.76944636929544,0,255,7.535527561594646
Obfuscator.AD,424,384,162816,117.50927427279875,79.83242001806961,0,255,7.698845149551386
Fakerean,416,384,159744,119.08901116786859,74.65172153529929,0,255,7.89920970792495
Allaple.L,452,128,57856,123.38296805862832,76.7710154498682,0,255,7.864129505605291
VB.AT,751,768,576768,77.43225872447847,87.88483753784529,0,255,5.310231075811042
VB.AT,947,512,484864,83.10913369522176,90.5476412876502,0,255,5.423118606735437
Swizzor.gen!I,512,512,262144,102.56819915771484,80.81351386489325,0,255,7.198853388360069
Allaple.A,306,256,78336,124.01536968954248,75.76326617643929,0,255,7.916970599234548
Allaple.A,306,256,78336,122.94249131944444,75.81177880648318,0,255,7.905797171729729
Swizzor.gen!E,658,512,336896,105.79723712955926,84.86510060158597,0,255,7.132320628986841
Fakerean,282,384,108288,118.60118388002364,81.07671631996365,0,255,7.588352607298027
Agent.FYI,259,64,16576,79.80984555984556,84.45022230789328,0,255,5.998279649086893
Fakerean,285,384,109440,118.28071089181286,81.07243751736054,0,255,7.579276932130401
Allaple.A,254,256,65024,124.35559178149606,76.81841189205113,0,255,7.88410836173167
Lolyda.AA3,472,512,241664,184.39662506620763,58.176341824469446,0,255,1.372620933904705
Allaple.L,452,128,57856,123.68025788163717,76.921261227523,0,255,7.860049528591489
Allaple.A,306,256,78336,124.23571537990196,76.54970085389591,0,255,7.908910669463822
Allaple.A,306,256,78336,123.80785334967321,76.44421132743533,0,255,7.906771357885827
Allaple.A,306,256,78336,123.43315972222223,75.878173356343,0,255,7.902689801055853
Wintrim.BX,838,512,429056,122.70856251864558,76.0232044571653,0,255,7.882860812933879
Autorun.K,683,768,524544,108.859472227306,87.63788824506106,0,255,6.609808117557009
Allaple.A,264,256,67584,124.17384292140152,76.53901237201812,0,255,7.889404756437224
Malex.gen!J,386,256,98816,122.77413576748705,75.68117493671191,0,255,7.922524039576549
Lolyda.AA2,240,128,30720,96.97861328125,91.07452286883169,0,255,5.902262525726465
Lolyda.AA2,472,64,30208,96.52588718220339,92.1585597629805,0,255,5.807174251477617
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Allaple.A,264,256,67584,123.20265151515152,76.78718466183949,0,255,7.874431611057785
Allaple.A,306,256,78336,123.87681270424837,75.81519014089007,0,255,7.9154800675481845
Fakerean,285,384,109440,115.5235745614035,82.26426387951038,0,255,7.524864371974212
Allaple.L,452,128,57856,122.10735273783186,76.49362987806083,0,255,7.8404587638964065
Alueron.gen!J,352,384,135168,107.66432143702652,82.13611291117094,0,255,7.362186292396718
Allaple.A,264,256,67584,123.86764618844697,76.38356129396351,0,255,7.890613897199309
